919,3,0,204395617,6251697472,0.0026580452176436925,0.0042762580454105675,8.5753788815633879e-06,0.0125,0.006104,1.907e-05,26.66,1.1474,13.452,197296940
925,3,0,565037823,6251697472,0.004116268582076768,0.0061724948608740246,5.4676203695553136e-06,0.0125,0.006104,1.907e-05,20.9,1.1764000000000001,6.518,218790405
930,6,0,1094464,6251697472,0.0032265336268211126,0.0064039583357060345,2.2121839343556251e-05,0.0125,0.006104,1.907e-05,18.773999999999997,1.1352,10.498000000000001,197296856
937,3,0,1273582,6251697472,0.02457798683799604,0.0017106840032697591,3.8482592402610374e-06,0.0125,0.006104,1.907e-05,20.36,1.0178,6.396,217442665
943,7,0,4820365604,6251697472,0.024338992120689983,0.0082795927755785238,1.3646691140554429e-05,0.0125,0.006104,1.907e-05,7.5200000000000005,0.502,6.244000000000001,-1032157923
948,3,0,711219,6251697472,0.0027200508714205793,0.009669751611543308,3.4039052485498007e-05,0.0125,0.006104,1.907e-05,21.12,1.0544,4.882000000000001,212545293
969,7,0,257407745,6250156944,0.079622816730643392,0.030311510438304157,0.00010599402104823267,0.0625,0.03259,0.0001554,9.144,0.2862,10.572,-2082282894
1006,9,0,1094097,6251697611,0.016447650424542392,0.010070786199731783,3.6429170712584354e-05,0.009369,0.005486,1.907e-05,3.106,0.15736,4.584,77005158
1010,7,0,8055063,6251697611,0.0084987144167061532,0.00088228905202953744,2.8299466491110824e-05,0.009369,0.005486,1.907e-05,4.284000000000001,0.2396,0.07134,66434500
1015,7,0,565037823,6251697611,0.0081648984546134288,0.0042242473607260207,2.6039795684051076e-05,0.009369,0.005486,1.907e-05,3.2779999999999996,0.254,5.34,77005355
1022,9,0,1273582,6251697611,0.010900517355788631,0.0018016645912025818,2.9572063387647203e-05,0.009369,0.005486,1.907e-05,3.3939999999999997,0.25739999999999996,4.67,100155655
1026,7,0,4820365604,6251697611,0.017607090513466858,0.0078242801104244503,1.003009792918129e-05,0.009369,0.005486,1.907e-05,3.29,0.16498000000000002,4.3999999999999995,101159043
1030,7,0,3337967098,6251697611,0.0045454451088905584,0.0012408600509728189,2.3018180607787364e-05,0.009369,0.005486,1.907e-05,5.524,0.22820000000000001,4.102,67525403
1035,7,0,336051818,6251697611,0.0010798202767385774,0.0019230181047882331,2.1701952443917952e-06,0.009369,0.005486,1.907e-05,4.578,0.22859999999999997,7.946000000000001,81025229
1038,7,0,82795413,6251697611,0.00025620778683501408,0.008563580039432148,3.2226142111506807e-05,0.009369,0.005486,1.907e-05,4.406000000000001,0.2312,2.77,101978502
1042,9,0,82758745,6251697611,0.01743884170031897,0.0037269350938406586,3.3051113452268853e-05,0.009369,0.005486,1.907e-05,2.5180000000000002,0.22360000000000002,8.276,75539171
1047,9,0,6000919152,6251697611,0.001519569727030447,0.0065084609394792372,2.9395068049449612e-05,0.009369,0.005486,1.907e-05,5.926,0.2254,11.146,79541372
1050,7,0,1335582,6251697611,0.017847182254276686,0.010103267005554426,2.4912397583094039e-05,0.009369,0.005486,1.907e-05,7.898,0.2868,14.82,74529599
1054,9,0,4469371300,6251697611,0.00024690871014106775,0.0089175127101618658,1.553262007624362e-05,0.009369,0.005486,1.907e-05,4.65,0.2288,3.198,100155637
1059,6,0,38708762,6251697611,0.0024398871507408421,0.0011675304507129034,1.3749911367625478e-05,0.009369,0.005486,1.907e-05,12.818,0.327,3.784,211752902
1062,9,0,294793992,6251697611,0.006920562299972532,0.0049970382282895701,3.7655106543784941e-05,0.009369,0.005486,1.907e-05,7.398000000000001,0.2312,3.9120000000000004,90284395
1066,7,0,4802476989,6251697611,0.015124306051971842,0.0077823489044223865,7.82514200082033e-06,0.009369,0.005486,1.907e-05,7.788,0.2228,11.268,69107357
1071,7,0,38644193,6251697611,0.01849136646138998,0.0062908529942443548,1.5257608293188545e-05,0.009369,0.005486,1.907e-05,6.324000000000001,0.14266,7.385999999999999,76296557
1075,9,0,4820103455,6251697611,0.0039493616189813854,0.0070977221892242863,9.5581126015190313e-08,0.009369,0.005486,1.907e-05,4.096,0.2312,9.168,85983796
1079,7,0,30788623,6251697611,0.0054409471824298471,0.00091918388194776966,5.8149577788975408e-06,0.009369,0.005486,1.907e-05,6.433999999999999,0.2804,12.232,67524898
1083,9,0,1271376,6251697611,0.012364693013763013,0.00078873385332576423,3.6872584958615341e-05,0.009369,0.005486,1.907e-05,4.474,0.2202,0.11425999999999999,90285005
1087,7,0,38735205,6251697611,0.011139977559393518,0.0021190404780968429,1.8932244491401162e-05,0.009369,0.005486,1.907e-05,3.492,0.15984,0.2858,79541391
1091,7,0,63616951,6251697611,0.0095746285544939802,0.0076639980209031221,3.5253552918872332e-05,0.009369,0.005486,1.907e-05,5.09,0.2888,10.01,67524409
1095,7,0,277452033,6251697611,0.010720205375590128,0.0098716434115013463,6.4515626026446419e-06,0.009369,0.005486,1.907e-05,2.704,0.2838,11.572000000000001,79540970
1100,9,0,294887447,6251697611,0.0050761436880516391,0.0089312929966483857,3.4028826194332614e-05,0.009369,0.005486,1.907e-05,7.374,0.28800000000000003,15.136,81024706
1103,9,0,38666328,6251697611,0.0052498443710024554,0.0027673421333384279,1.4886352917030226e-05,0.009369,0.005486,1.907e-05,3.272,0.22499999999999998,10.084,79540807
1107,9,0,6639236,6251697611,0.0017804516324426167,0.0057977897361770198,3.4123043859086703e-05,0.009369,0.005486,1.907e-05,3.62,0.2888,14.549999999999999,81025276
1112,9,0,3938932309,6251697611,0.011391491619039079,0.010389481227204088,2.2453060416966768e-05,0.009369,0.005486,1.907e-05,6.396,0.2952,16.064,78111735
1115,7,0,227438671,6251697611,0.0040236280517545204,0.0061664830653476114,3.6891729645508092e-05,0.009369,0.005486,1.907e-05,3.9059999999999997,0.173,0.3998,78111702
1119,9,0,6639220,6251697611,0.0053878226212337637,0.00086440055269827558,9.3694206958535973e-06,0.009369,0.005486,1.907e-05,7.434,0.22820000000000001,3.042,75538622
1124,7,0,207599565,6251697611,0.003261770615215528,0.0088595376134207506,2.8877939445581069e-05,0.009369,0.005486,1.907e-05,3.8019999999999996,0.22659999999999997,2.456,77005422
1126,3,3,4802491044,6184995193,0.26092635508468798,0.048454079551178933,7.6332971450061134e-06,0.1875,0.03107,1.907e-05,26.86,1.2908,0.586,-1035190393
1127,7,1,1273804,6183750753,0.019413552270744788,0.015354666976434301,5.2006978180082793e-06,0.125,0.03339,1.907e-05,0.038900000000000004,3.588,0.014306000000000001,-1036649958
1129,7,1,711158,6183750753,0.034077304392945346,0.051281774406552273,8.2179003815509815e-06,0.125,0.03339,1.907e-05,0.035859999999999996,3.594,0.14286,-1036649967
1132,3,1,3267649011,6238340468,0.1176793746808393,0.060362528732966242,3.046273864465749e-05,0.0625,0.03961,3.815e-05,25.679999999999996,2.07,0.8422000000000001,-1036649976
1136,7,2,4820217961,6251697807,0.0093095681678385476,0.00070057336673544552,7.6252345522450028e-06,0.006248,0.004662,3.815e-05,6.226,0.18424,8.886,-1036649988
1164,6,1,4820182804,5633011295,0.012814066272708785,0.003128840691841793,2.0590612594537489e-05,0.0125,0.00544,1.907e-05,10.192,1.1108,2.03,-1038451887
1194,3,2,463289792,6218406404,0.065578178609219134,0.024137481201550785,6.4344524945428007e-05,0.04065,0.02069,3.815e-05,24.3,0.41359999999999997,0.3284,-1040663693
1223,6,0,318359907,6251687275,0.007297398376265341,0.062231302172837025,0.00053813788829267992,0.02499,0.03339,0.0003862,11.450000000000001,3.6020000000000003,9.118,-1042868275
1724,9,0,6568166,6221861800,0.012390708783924807,0.020857497318472164,0.00018091643498305125,0.0125,0.0159,0.0004044,0.16174,0.1913,0.028620000000000003,-1056282598
1814,5,0,3539541971,6246672407,0.11247402486108933,0.0072490728495989117,3.7251179233997909e-05,0.0625,0.03821,1.907e-05,46.339999999999996,7.178,5.572,-1059454338
2018,6,1,1274204,6251698434,0.0032919571428554257,0.010850533723446056,1.3458415936009851e-05,0.006248,0.00544,7.629e-06,18.895999999999997,0.8712,13.256,-1072279996
2021,6,1,2599764148,6251698463,0.011450637284470454,0.0020733274407285047,1.4093262113104042e-05,0.006248,0.002331,7.629e-06,13.256,0.6828,12.182,-1072280008
2023,3,1,6240379586,6251698498,0.006761281107693042,0.0083620212216009987,1.2615044170934041e-05,0.006248,0.004662,7.629e-06,27.200000000000003,0.5692,11.524,362075327
2226,3,2,351626707,6218406404,0.0097192363287777715,0.016321550575338056,8.2766768236272933e-06,0.04065,0.02069,3.815e-05,26.700000000000003,0.415,0.47140000000000004,-1074985599
2243,3,0,38698662,6250345153,0.11976728771502936,0.0013629202406313238,5.8541502669831643e-05,0.06873,0.01193,0.0001154,22.88,1.1962000000000002,0.05722,-1078040992
2267,6,2,3936487777,6218406404,0.065012928885716914,0.03412452152047081,7.5833799407997191e-06,0.04065,0.02069,3.815e-05,18.09,0.3414,11.78,-1079562538
2306,7,2,167674968,6218406404,0.043094497889118268,0.014188182142921838,5.1682625618123398e-05,0.04065,0.02069,3.815e-05,7.702000000000001,0.2846,13.038,-1081317836
2362,9,1,766861942,5402488769,0.00035097935883526523,0.0014894136364737391,1.6228244749156744e-05,0.0006247,0.003883,2.098e-05,0.09194000000000001,0.19798,0.12856,-1082810480
2382,9,2,257347049,6218406404,0.053501534509013925,0.038918814361448915,3.4791246597031531e-05,0.04065,0.02069,3.815e-05,7.41,0.27959999999999996,11.559999999999999,-1084999324
2564,5,3,4802124009,6184995193,0.20495249792842252,0.060033483980143021,2.7799209934607319e-05,0.1875,0.03107,1.907e-05,35.160000000000004,1.1627999999999998,0.357,-1089000425
2626,7,2,2853955965,6218406404,0.070186501423379441,0.040661356230151505,2.6363382452606173e-05,0.04065,0.02069,3.815e-05,6.994,0.2952,12.402000000000001,-1090508327
2629,9,0,590678842,6221861800,0.024366692154780573,0.012747209626860391,0.0004332381551233539,0.0125,0.0159,0.0004044,0.0948,0.13046,0.07134,-1090508344
2630,7,0,431781938,6221861800,0.0022569787650756679,0.023751594543976039,7.7350004192434983e-05,0.0125,0.0159,0.0004044,0.10261999999999999,0.11558,0.028620000000000003,-1090508355
2634,3,1,2055325818,6238340468,0.072758880400153922,0.067817976756645623,5.081867491244358e-05,0.0625,0.03961,3.815e-05,20.200000000000003,3.82,0.5714,-1090508364
2635,3,1,1841541,6238340468,0.091523261362906533,0.0070223225421604729,3.7871603295839132e-05,0.0625,0.03961,3.815e-05,20.5,3.216,0.486,-1090508373
2694,3,2,655961568,6218406404,0.029811789710791937,0.01683682801737852,2.6437813888265608e-05,0.04065,0.02069,3.815e-05,29.160000000000004,0.3716,0.04292,-1093155494
2695,9,1,351638140,6130716573,0.0057626608266545887,0.051265447439738945,6.2909268856132902e-06,0.006248,0.0318,3.815e-06,3.6319999999999997,0.051500000000000004,2.872,-1873109384
2725,9,3,3231094147,6250804554,0.0083073445975774731,0.0060923172640652027,1.9528090146816024e-05,0.006248,0.003109,1.907e-05,0.07782,0.048260000000000004,0.12856,-1094630241
2727,3,1,1429175461,6251699159,0.005500854608310954,0.011561386308096789,4.471155690230325e-05,0.0125,0.009323,3.815e-05,26.419999999999998,1.6358000000000001,18.482000000000003,311714820
2732,7,1,6565047,6251695179,0.0021807779098180773,0.0033698372875924296,4.6168599153276508e-05,0.006248,0.002796,4.482e-05,7.630000000000001,0.38639999999999997,12.866,305046277
2739,1,1,124590076,6251699215,0.046878078678758789,0.0016950510710562884,5.7437444372362552e-06,0.03125,0.002239,4.768e-06,12.084,0.357,9.644,35822698
2742,6,1,850567470,6251699414,0.041050446485774883,0.0058840590614845636,1.3039335948748366e-06,0.03125,0.01125,3.815e-06,19.238,0.48219999999999996,10.376000000000001,50094101
2824,5,1,1436501742,6251684909,0.1218301832879638,0.12687731132859636,0.0031336366617216887,0.0625,0.1272,0.00193,46.0,1.41,8.422,-1099975425
2825,9,3,317472218,6250804554,0.0091548892472233662,0.0023057515055075854,1.9164906580981616e-05,0.006248,0.003109,1.907e-05,0.5188,0.04234,0.028620000000000003,-1099975435
2919,7,2,294854993,6218406404,0.067119539637494272,0.01887464904950548,2.2679228062228591e-05,0.04065,0.02069,3.815e-05,5.75,0.325,11.426,-1101568470
3011,9,2,38759121,6218406404,0.022317516220305918,0.039058886959491078,2.1765270841031483e-05,0.04065,0.02069,3.815e-05,9.814,0.246,7.630000000000001,-1102661422
3017,3,2,1469549070,6218406404,0.029251925721645557,0.028936025115566207,1.102211737854068e-05,0.04065,0.02069,3.815e-05,23.880000000000003,0.2656,0.6568,-1102661431
3019,7,1,7195344,6238843128,0.034809053488764279,0.022479644044501892,0.00029871926319182882,0.03125,0.02795,0.0001926,5.322,5.078,4.474,-1103446006
3166,7,2,38712966,6218406404,0.056966718307032094,0.034089879880529264,5.6664331965187366e-05,0.04065,0.02069,3.815e-05,6.934,0.20479999999999998,11.06,-1107965728
2,9,2,1093686,6251699701,0.01434938821975055,0.010045837751921353,9.1168346893077724e-06,0.009369,0.007767,1.144e-05,6.286,0.36579999999999996,13.232,308557246
7,3,0,3935696501,6251699911,0.022568382389991856,0.011978492472283359,0.00049611304238399406,0.0125,0.01553,0.0003767,20.66,0.6362,12.524,-1109621755
13,1,0,294924809,6251699911,0.013339606232735023,0.022851581890926516,0.00063484626132407555,0.0125,0.01553,0.0003767,12.182,0.6874,13.232,-1109621769
17,1,0,1093649,6251699911,0.0099657291258470095,0.027430347510775513,1.0633373229321768e-05,0.0125,0.01553,0.0003767,12.22,0.6858000000000001,12.889999999999999,-1109621783
22,6,0,4821144149,6251699911,0.0024697307461045343,0.020727736961503079,0.00036429460044048274,0.0125,0.01553,0.0003767,14.942,0.5768,8.898,-1109621797
27,1,0,4820131087,6251699911,0.015956685579676496,0.021127431668473761,0.00039982909794639403,0.0125,0.01553,0.0003767,13.475999999999999,0.447,9.447999999999999,-1109621811
30,1,0,257502256,6251699911,0.016440911612486665,0.01150135770783108,0.00074319971196261988,0.0125,0.01553,0.0003767,11.132,0.6318,11.634,-1109621825
34,8,0,3349157760,6251699911,0.005816722250579537,0.002622002066378627,7.2422656518176732e-06,0.0125,0.01553,0.0003767,12.11,0.6828,10.302,-1109621839
41,1,0,6640219,6251699911,0.0089692667704523912,0.02578156198448479,3.0950188387620973e-05,0.0125,0.01553,0.0003767,11.681999999999999,0.5912,12.548,-1109621853
48,1,0,4820240231,6251699911,0.01773397870687703,0.0021041106396171385,0.00014013996191665506,0.0125,0.01553,0.0003767,12.084,0.5874,12.452,-1109621867
52,8,0,4820110704,6251699911,0.0063569985423504146,0.020408285304040884,0.00040810853552312033,0.0125,0.01553,0.0003767,13.696,0.5890000000000001,11.548,-1109621881
56,1,0,38653294,6251699911,0.020181863381603486,0.018724536770888082,0.00022336782384473476,0.0125,0.01553,0.0003767,12.574,0.6478,12.866,-1109621895
60,1,0,225797509,6251699911,0.010253919795484182,0.024602194434308548,0.00046545201405570001,0.0125,0.01553,0.0003767,11.744,0.6432,13.77,-1109621909
62,8,0,294973444,6251699911,0.0036089773837921254,0.0070742299223857099,0.0004869695453591248,0.0125,0.01553,0.0003767,13.794,0.695,13.208,-1109621923
65,1,0,317497343,6251699911,0.016316958565635586,0.024579671275553321,4.1681792041242654e-05,0.0125,0.01553,0.0003767,12.5,0.6652,11.34,-1109621937
69,6,0,1303405,6251699911,0.023262052161292221,0.026414194170501341,0.00053815030483169444,0.0125,0.01553,0.0003767,12.22,0.711,12.889999999999999,-1109621951
71,1,0,336061847,6251699911,0.01715625801804611,0.022213439509318054,0.00039243094228290045,0.0125,0.01553,0.0003767,12.11,0.573,10.485999999999999,-1109621971
74,7,0,1270172,6251699911,0.024450418534297011,0.0052550033611751283,0.00061673191845814301,0.0125,0.01553,0.0003767,9.081999999999999,0.3502,4.2299999999999995,-1109621991
78,8,0,329150663,6251699911,0.019567324842330137,0.026278907975011531,0.00030556050384057828,0.0125,0.01553,0.0003767,12.072,0.5700000000000001,12.426,-1109622011
81,7,0,3242456446,6251699911,0.012999301012219786,0.017393225595001664,0.00011430486300913332,0.0125,0.01553,0.0003767,8.790000000000001,0.45999999999999996,9.046,-1109622031
85,1,0,3383067123,6251699911,0.0082604197616927312,0.012393491669101463,0.00058583029624570859,0.0125,0.01553,0.0003767,12.438,0.6714,12.842,-1109622051
89,3,0,4303907427,6251699911,0.0010952918664077578,0.014667153144353507,0.0001934161838691679,0.0125,0.01553,0.0003767,22.5,0.6942,11.17,-1109622071
92,6,0,336053722,6251699911,0.023451107184232701,0.029470020254426639,0.00032090262170346261,0.0125,0.01553,0.0003767,11.524,0.5591999999999999,7.996,-1109622091
94,6,0,902658,6251699911,0.0042830771205378511,0.017264542532631096,0.00069975410912768304,0.0125,0.01553,0.0003767,10.51,0.48979999999999996,11.658,-1109622111
98,1,0,907398,6251699911,0.019179818414628264,0.023192105512065284,0.00022108046300302686,0.0125,0.01553,0.0003767,11.426,0.6066,10.498000000000001,-1109622131
101,6,0,38734917,6251699911,0.0078983255013220146,0.010324860943179054,0.00042911347672428549,0.0125,0.01553,0.0003767,10.778,0.5599999999999999,8.642,-1109622151
103,1,0,294862240,6251699911,0.0040509047206739009,0.014741440728413968,0.00020686511582251977,0.0125,0.01553,0.0003767,12.194,0.6798000000000001,13.696,-1109622171
107,8,0,82731000,6251699911,0.010311674768760338,0.023330957001832131,0.00069137618622655171,0.0125,0.01553,0.0003767,12.11,0.6828,13.868,-1109622269
109,8,0,904766,6251699911,0.012876803300511414,0.0005529756139438062,0.00071585059701718447,0.0125,0.01553,0.0003767,11.756,0.653,13.134,-1109622306
112,8,0,115245415,6251699911,0.014177289631522769,0.020983746615127207,0.00070183703002911946,0.0125,0.01553,0.0003767,11.718,0.5578,10.51,-1109622326
117,8,0,294894051,6251699911,0.014529542454019504,0.026341688514674846,0.0005304697095254178,0.0125,0.01553,0.0003767,11.926,0.4882,10.986,-1109622346
121,1,0,305376838,6251699911,0.022027927674486126,0.029723192066741056,8.2474454162058164e-05,0.0125,0.01553,0.0003767,10.998,0.5700000000000001,11.437999999999999,-1109622366
123,1,0,549371720,6251699911,0.011442674716284044,0.0050965176677158306,0.00031332178375810483,0.0125,0.01553,0.0003767,11.132,0.5226,3.8580000000000005,-1109622386
127,6,0,1979335092,6251699911,0.014173832079531754,0.0068238843372380479,0.00033013309564255234,0.0125,0.01553,0.0003767,12.354,0.5828,12.792,-1109622406
134,8,0,905035,6251699911,0.00088693506741107384,0.027465931365379712,0.00051966465577265079,0.0125,0.01553,0.0003767,12.084,0.5554,5.542,-1109622426
136,8,0,38748492,6251699911,0.019458899385814993,0.021877100581984388,0.00068563660512551284,0.0125,0.01553,0.0003767,12.036,0.5326,12.866,-1109622446
140,1,0,1340529,6251699911,0.015510135453370991,0.0092071473785090979,0.00017176904820518222,0.0125,0.01553,0.0003767,10.474,0.45319999999999994,9.24,-1109622466
144,6,0,274858849,6251699911,0.014604293054022666,0.016897590400034718,0.00054920544721336398,0.0125,0.01553,0.0003767,11.622,0.5332,9.656,-1109622486
146,7,0,4867745523,6251699911,0.0092249188515343,0.01363457419790569,0.00059882404188084013,0.0125,0.01553,0.0003767,0.7698,0.14266,11.01,-1109622506
149,1,0,4802130219,6251699911,0.011882834165736059,0.020286713905517388,0.00011208737684290675,0.0125,0.01553,0.0003767,11.988,0.541,5.902,-1109622526
153,1,0,2096751984,6251699911,0.012152023914448699,0.011702349652625253,0.00049336443674124662,0.0125,0.01553,0.0003767,12.158,0.602,7.776,-1109622546
157,6,0,318363218,6251699911,0.022663215593446001,0.012543557453838974,0.00012517398291339178,0.0125,0.01553,0.0003767,10.95,0.47000000000000003,11.804,-1109622566
158,1,0,4477557836,6251699911,0.014967580419990079,0.014838967215841195,2.4581604693616476e-05,0.0125,0.01553,0.0003767,11.914,0.6416,11.512,-1109622587
163,3,0,3231085687,6251699911,0.0015276274690617542,0.015946860727069721,0.00014919343642061007,0.0125,0.01553,0.0003767,22.58,0.634,8.373999999999999,-1109622607
169,1,0,3584281262,6251699911,0.0025019035396321001,0.010662975653979773,0.00062953341602333898,0.0125,0.01553,0.0003767,10.73,0.547,12.866,-1109622627
171,6,0,711463,6251699911,0.019009721473469843,0.0023586745506610435,3.9998154030405169e-05,0.0125,0.01553,0.0003767,17.041999999999998,0.5706,11.608,-1109622647
177,7,0,1841837,6251699911,0.015165861808979747,0.020206396434982309,0.00069417810489789142,0.0125,0.01553,0.0003767,8.3,0.5134,12.622,-1109622667
182,8,0,216969439,6251699911,0.010001384638250538,0.0017163280593302985,0.00044132019595949015,0.0125,0.01553,0.0003767,19.139999999999997,0.5516,6.529999999999999,-1109622687
185,1,0,400424036,6251699911,0.010651356063692564,0.019053271627027538,0.00013707280536007251,0.0125,0.01553,0.0003767,11.718,0.44860000000000005,11.658,-1109622707
187,8,0,1099042,6251699911,0.022215595008582861,0.0029433039340886836,0.00045171409505786244,0.0125,0.01553,0.0003767,11.706,0.5676,11.645999999999999,-1109622727
191,8,0,322055064,6251699911,0.023397736840260051,0.013272795202208292,0.00059332599564111026,0.0125,0.01553,0.0003767,11.878,0.5874,10.4,-1109622747
195,6,0,4820247043,6251699911,0.010582535264486269,0.0291106713979714,1.3948252834199824e-05,0.0125,0.01553,0.0003767,15.6,0.47000000000000003,13.282,-1109622767
196,1,0,766053,6251699911,0.017226641012205109,0.022703623607241655,2.2767800058616641e-05,0.0125,0.01553,0.0003767,11.364,0.5752,13.404,-1109622787
203,6,0,567924,6251699911,0.012070527449027049,0.015591159040423574,0.00051107578533823481,0.0125,0.01553,0.0003767,12.524,0.5890000000000001,11.132,-1109622827
205,8,0,766863,6251699911,0.0080689653316034036,0.0060816816706367287,0.00069435533698587336,0.0125,0.01553,0.0003767,12.11,0.5768,10.498000000000001,-1109622847
209,8,0,978710,6251699911,0.0012745477508495418,0.013810864481095036,0.00055281024226759437,0.0125,0.01553,0.0003767,12.012,0.579,8.948,-1109622867
212,6,0,1268652,6251699911,0.021805148106589831,0.0060325925682996207,0.00061505089901754684,0.0125,0.01553,0.0003767,12.244,0.5196000000000001,5.988,-1109622887
215,8,0,38678359,6251699911,0.019863794417922923,0.022378348426547998,0.00064107100054101569,0.0125,0.01553,0.0003767,12.488000000000001,0.6256,12.866,-1109622907
218,8,0,38708463,6251699911,0.007278702019204642,0.018565666041999641,0.00025251953738685348,0.0125,0.01553,0.0003767,11.559999999999999,0.579,11.304,-1109622927
222,9,0,317490165,6251699911,0.017051704748558532,0.030652194073502875,0.00048615837019687602,0.0125,0.01553,0.0003767,4.62,0.4052,8.558,-1109622947
225,8,0,4802484241,6251699911,0.0081472585463032831,0.026863866169831132,0.00017922742735464756,0.0125,0.01553,0.0003767,19.238,0.6706,10.352,-1109622967
227,6,0,227418729,6251699911,0.011141432677249614,0.030290738733140005,0.00023789825583902805,0.0125,0.01553,0.0003767,12.696,0.5700000000000001,12.244,-1109622987
231,9,0,4820031883,6251699911,0.0023747558689504347,0.0067780846390844834,0.00041228985890376596,0.0125,0.01553,0.0003767,0.695,0.021359999999999997,4.87,-1109623007
234,9,0,3863500037,6251699911,0.012598148356160039,0.0058155255281826922,0.00043726187555461767,0.0125,0.01553,0.0003767,9.852,0.41279999999999994,7.556,-1109623033
237,1,0,305387614,6251699911,0.0006554570798000287,0.004858205664956425,6.3069819009029733e-05,0.0125,0.01553,0.0003767,10.424,0.483,8.216,-1109623058
240,8,0,336038441,6251699911,0.0177767902875361,0.00097678932897484524,2.3225547632051247e-05,0.0125,0.01553,0.0003767,11.450000000000001,0.5654,10.644,-1109623078
243,8,0,4817603466,6251699911,0.014839043526604957,0.028353207035380738,0.00063826969380313377,0.0125,0.01553,0.0003767,10.218,0.4234,10.23,-1109623098
246,7,0,4820059440,6251699911,0.015701908713519851,0.018929490927996093,6.7400279203561352e-05,0.0125,0.01553,0.0003767,7.348000000000001,0.29719999999999996,14.136000000000001,-1109623118
248,8,0,711520,6251699911,0.0063764402472919514,0.0089790696567494683,0.00029179491845763368,0.0125,0.01553,0.0003767,10.328,0.473,7.811999999999999,-1109623138
251,1,0,988707,6251699911,0.01331843132238336,0.011590630174535946,0.00047363428103815196,0.0125,0.01553,0.0003767,11.536,0.6278,13.526,-1109623158
257,8,0,438720042,6251699911,0.01812155974169272,0.021964335893529661,0.00058955889751883628,0.0125,0.01553,0.0003767,11.524,0.5309999999999999,12.598,-1109623178
259,8,0,2107146440,6251699911,0.017962835618080871,0.02184765598166271,4.3452516187549474e-05,0.0125,0.01553,0.0003767,11.584,0.6272,11.328000000000001,-1109623199
263,3,0,4820027533,6251699911,0.0010161555246813337,0.027845371784572318,0.0004212111752127008,0.0125,0.01553,0.0003767,35.199999999999996,0.9858,13.184000000000001,-1109623219
267,1,0,4820106869,6251699911,0.0095470747855335852,0.026936480930644231,0.00040420273282459906,0.0125,0.01553,0.0003767,19.8,1.0666,7.728,-1109623239
271,8,0,227434848,6251699911,0.017058306800580913,0.026062438015015219,0.00033170597524641667,0.0125,0.01553,0.0003767,11.437999999999999,0.6012,11.39,-1109623259
274,6,0,431035689,6251699911,0.021859592978066625,0.013190348957139223,0.00058875248099892244,0.0125,0.01553,0.0003767,12.0,0.6882,11.572000000000001,-1109623279
